CustomerID,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
17693,1,200.47,137,2,2,1,5,221
17694,1,283.12,142,2,2,2,6,222
17695,2,765.34,132,2,3,3,8,233
17696,8,2285.71,38,3,5,5,13,355
17697,1,338.95,236,1,2,2,5,122
17698,1,154.95,261,1,2,1,4,121
17700,4,2534.64,17,4,4,5,13,445
17701,1,417.95,253,1,2,2,5,122
17702,4,1824.37,30,4,4,4,12,444
17703,3,798.74,35,3,4,3,10,343
17704,2,885.19,169,2,3,3,8,233
17705,9,1823.52,3,5,5,4,14,554
17706,17,10504.49,4,5,5,5,15,555
17707,2,152.4,185,1,3,1,5,131
17708,2,267.08,188,1,3,2,6,132
17709,1,137.45,170,2,2,1,5,221
17711,2,385.1,11,5,3,2,10,532
17712,1,522.91,45,3,2,3,8,323
17714,1,153.0,321,1,2,1,4,121
17715,1,326.4,201,1,2,2,5,122
17716,11,5655.99,23,4,5,5,14,455
17718,1,139.35,232,1,2,1,4,121
17719,15,5396.04,38,3,5,5,13,355
17720,4,1195.94,26,4,4,4,12,444
17722,4,2424.04,96,2,4,5,11,245
17723,6,3276.4,127,2,5,5,12,255
17724,3,1033.0,71,3,4,4,11,344
17725,11,3439.08,16,4,5,5,14,455
17727,1,1060.25,15,4,2,4,10,424
17728,3,2876.01,4,5,4,5,14,545
17730,13,5298.48,3,5,5,5,15,555
17731,4,1240.11,79,2,4,4,10,244
17732,1,303.97,373,1,2,2,5,122
17733,2,692.19,39,3,3,3,9,333
17734,3,700.63,54,3,4,3,10,343
17735,19,13110.02,2,5,5,5,15,555
17736,3,377.44,9,5,4,2,11,542
17737,2,168.24,9,5,3,1,9,531
17738,4,1879.05,19,4,4,4,12,444
17739,7,2791.35,12,5,5,5,15,555
17742,2,355.11,113,2,3,2,7,232
17744,6,2322.4,4,5,5,5,15,555
17746,1,110.25,240,1,2,1,4,121
17747,1,71.4,113,2,2,1,5,221
17749,2,674.52,178,2,3,3,8,233
17750,9,1797.57,5,5,5,4,14,554
17752,1,80.64,359,1,2,1,4,121
17754,5,1772.26,1,5,4,4,13,544
17757,30,5605.29,1,5,5,5,15,555
17758,8,3456.7,19,4,5,5,14,455
17759,3,834.99,17,4,4,3,11,443
17760,2,287.59,22,4,3,2,9,432
17761,1,712.78,33,4,2,3,9,423
17763,1,15.0,263,1,2,1,4,121
17764,2,818.82,51,3,3,3,9,333
17765,3,371.88,159,2,4,2,8,242
17767,1,271.2,15,4,2,2,8,422
17768,3,2273.18,8,5,4,5,14,545
17769,10,3997.98,13,5,5,5,15,555
17770,5,1143.27,199,1,4,4,9,144
17771,2,245.81,57,3,3,1,7,331
17772,2,182.77,11,5,3,1,9,531
17774,4,1225.41,97,2,4,4,10,244
17775,1,56.4,255,1,2,1,4,121
17777,3,665.86,25,4,4,3,11,443
17779,3,658.57,21,4,4,3,11,443
17781,2,188.02,159,2,3,1,6,231
17783,2,283.47,72,3,3,2,8,332
17785,1,131.94,53,3,2,1,6,321
17786,2,278.74,85,2,3,2,7,232
17787,4,1865.19,153,2,4,4,10,244
17788,2,1117.9,74,2,3,4,9,234
17789,1,225.9,281,1,2,1,4,121
17790,14,1965.55,27,4,5,4,13,454
17791,1,106.1,30,4,2,1,7,421
17793,1,323.04,25,4,2,2,8,422
17795,2,350.39,180,1,3,2,6,132
17796,4,697.9,40,3,4,3,10,343
17797,3,780.43,22,4,4,3,11,443
17799,10,3055.93,22,4,5,5,14,455
17800,9,1199.01,37,3,5,4,12,354
17802,3,1285.04,82,2,4,4,10,244
17805,1,512.31,74,2,2,3,7,223
17806,1,546.04,11,5,2,3,10,523
17809,12,5411.91,16,4,5,5,14,455
17811,39,7837.73,4,5,5,5,15,555
17812,4,732.16,13,5,4,3,12,543
17813,5,1770.88,14,4,4,4,12,444
17816,4,36.56,37,3,4,1,8,341
17817,3,387.68,4,5,4,2,11,542
17819,7,3704.87,72,3,5,5,13,355
17824,1,298.4,51,3,2,2,7,322
17827,5,1995.46,5,5,4,4,13,544
17828,4,1820.09,23,4,4,4,12,444
17829,1,889.24,299,1,2,3,6,123
17830,3,398.7,2,5,4,2,11,542
17831,1,35.4,33,4,2,1,7,421
17832,1,155.37,50,3,2,1,6,321
17835,3,350.64,3,5,4,2,11,542
17836,1,110.21,47,3,2,1,6,321
17837,8,1593.38,42,3,5,4,12,354
17838,5,2779.3,27,4,4,5,13,445
17839,1,338.8,42,3,2,2,7,322
17841,124,40991.57,2,5,5,5,15,555
17843,1,205.48,303,1,2,1,4,121
17844,1,51.56,107,2,2,1,5,221
17846,1,2033.1,85,2,2,4,8,224
17848,9,901.2,81,2,5,3,10,253
17849,4,605.8,218,1,4,3,8,143
17850,34,5391.21,372,1,5,5,11,155
17852,2,114.34,12,5,3,1,9,531
17854,2,311.26,185,1,3,2,6,132
17855,1,208.97,373,1,2,1,4,121
17856,4,1418.03,2,5,4,4,13,544
17857,23,26879.04,4,5,5,5,15,555
17858,12,5155.66,6,5,5,5,15,555
17859,1,148.21,305,1,2,1,4,121
17860,1,252.8,369,1,2,2,5,122
17861,8,2100.8,3,5,5,5,15,555
17862,1,330.9,324,1,2,2,5,122
17863,6,3160.0,59,3,5,5,13,355
17864,3,597.5,13,5,4,3,12,543
17865,20,10526.32,31,4,5,5,14,455
17866,1,329.65,143,2,2,2,6,222
17867,6,1197.1,30,4,5,4,13,454
17869,5,428.18,107,2,4,2,8,242
17870,12,1894.35,2,5,5,4,14,554
17871,1,155.9,205,1,2,1,4,121
17873,5,1859.16,80,2,4,4,10,244
17874,6,683.46,185,1,5,3,9,153
17877,1,237.61,170,2,2,1,5,221
17878,1,379.45,44,3,2,2,7,322
17879,1,178.52,174,2,2,1,5,221
17880,1,458.92,365,1,2,2,5,122
17881,1,133.35,304,1,2,1,4,121
17883,4,671.77,3,5,4,3,12,543
17884,4,717.45,4,5,4,3,12,543
17885,1,190.19,12,5,2,1,8,521
17886,3,899.61,32,4,4,3,11,443
17887,1,111.35,129,2,2,1,5,221
17888,8,726.05,21,4,5,3,12,453
17889,2,203.87,212,1,3,1,5,131
17890,2,602.09,323,1,3,3,7,133
17891,1,203.86,162,2,2,1,5,221
17892,3,244.1,56,3,4,1,8,341
17893,1,112.25,225,1,2,1,4,121
17894,8,1119.81,72,3,5,4,12,354
17895,1,98.0,44,3,2,1,6,321
17896,1,256.32,23,4,2,2,8,422
17897,3,566.6,173,2,4,3,9,243
17898,2,152.06,85,2,3,1,6,231
17899,1,155.8,159,2,2,1,5,221
17900,2,112.2,190,1,3,1,5,131
17901,1,110.38,29,4,2,1,7,421
17904,1,191.67,21,4,2,1,7,421
17905,4,800.24,71,3,4,3,10,343
17906,1,72.9,247,1,2,1,4,121
17908,1,243.28,374,1,2,1,4,121
17911,1,366.23,9,5,2,2,9,522
17912,5,311.01,310,1,4,2,7,142
17913,2,411.6,59,3,3,2,8,332
17914,1,336.43,4,5,2,2,9,522
17917,3,341.28,45,3,4,2,9,342
17919,1,1304.04,88,2,2,4,8,224
17920,17,4204.1,4,5,5,5,15,555
17921,4,826.52,64,3,4,3,10,343
17923,1,207.5,282,1,2,1,4,121
17924,7,2962.5,12,5,5,5,15,555
17925,1,244.08,373,1,2,1,4,121
17926,2,397.29,133,2,3,2,7,232
17928,2,212.54,45,3,3,1,7,331
17929,4,843.0,11,5,4,3,12,543
17930,5,1740.48,36,3,4,4,11,344
17931,2,408.36,134,2,3,2,7,232
17932,3,1331.57,29,4,4,4,12,444
17934,2,704.25,52,3,3,3,9,333
17935,2,145.79,138,2,3,1,6,231
17936,1,389.84,5,5,2,2,9,522
17937,7,4301.22,9,5,5,5,15,555
17939,1,99.14,160,2,2,1,5,221
17940,10,4106.44,49,3,5,5,13,355
17941,1,304.56,131,2,2,2,6,222
17942,1,77.5,8,5,2,1,8,521
17946,2,149.58,233,1,3,1,5,131
17947,1,176.68,37,3,2,1,6,321
17948,1,358.56,147,2,2,2,6,222
17949,45,58510.48,1,5,5,5,15,555
17950,3,482.2,72,3,4,2,9,342
17951,3,1008.54,40,3,4,4,11,344
17954,12,2332.72,5,5,5,5,15,555
17955,4,557.3,199,1,4,3,8,143
17956,1,12.75,249,1,2,1,4,121
17957,1,111.68,66,3,2,1,6,321
17958,1,508.46,117,2,2,3,7,223
17960,1,73.78,171,2,2,1,5,221
17961,39,1296.44,21,4,5,4,13,454
17962,1,102.83,142,2,2,1,5,221
17964,2,471.7,32,4,3,2,9,432
17965,14,2622.57,38,3,5,5,13,355
17966,5,1098.43,38,3,4,4,11,344
17967,1,123.07,372,1,2,1,4,121
17968,1,277.35,374,1,2,2,5,122
17969,2,228.2,166,2,3,1,6,231
17970,1,582.59,211,1,2,3,6,123
17972,1,136.04,242,1,2,1,4,121
17973,1,337.04,52,3,2,2,7,322
17974,3,740.79,25,4,4,3,11,443
17975,13,4488.81,15,4,5,5,14,455
17976,1,353.19,372,1,2,2,5,122
17977,1,288.14,29,4,2,2,8,422
17978,1,300.92,365,1,2,2,5,122
17979,4,757.71,36,3,4,3,10,343
17980,3,811.45,166,2,4,3,9,243
17984,1,152.68,145,2,2,1,5,221
17985,1,634.95,22,4,2,3,9,423
17986,1,20.8,56,3,2,1,6,321
17987,1,198.57,185,1,2,1,4,121
17988,7,201.12,12,5,5,1,11,551
17990,3,630.84,237,1,4,3,8,143
17991,2,93.35,225,1,3,1,5,131
17994,4,678.49,122,2,4,3,9,243
17995,1,76.1,282,1,2,1,4,121
17997,8,1970.67,74,2,5,4,11,254
17999,2,382.06,37,3,3,2,8,332
18001,2,417.23,12,5,3,2,10,532
18004,1,169.47,362,1,2,1,4,121
18005,2,249.72,4,5,3,1,9,531
18006,1,444.68,23,4,2,2,8,422
18008,9,2116.19,70,3,5,5,13,355
18009,1,257.34,235,1,2,2,5,122
18010,1,174.8,257,1,2,1,4,121
18011,1,102.79,373,1,2,1,4,121
18013,2,187.29,155,2,3,1,6,231
18014,1,166.42,28,4,2,1,7,421
18015,1,120.03,4,5,2,1,8,521
18016,5,1483.56,32,4,4,4,12,444
18017,3,523.0,81,2,4,3,9,243
18018,2,122.14,108,2,3,1,6,231
18019,1,38.45,52,3,2,1,6,321
18022,1,668.11,36,3,2,3,8,323
18024,2,389.78,153,2,3,2,7,232
18027,1,115.31,99,2,2,1,5,221
18030,2,230.65,4,5,3,1,9,531
18032,1,73.5,334,1,2,1,4,121
18033,1,97.97,65,3,2,1,6,321
18034,2,422.88,22,4,3,2,9,432
18035,3,730.4,36,3,4,3,10,343
18036,3,405.62,32,4,4,2,10,442
18037,6,70.02,154,2,5,1,8,251
18040,2,357.2,19,4,3,2,9,432
18041,21,4183.39,12,5,5,5,15,555
18042,1,165.05,54,3,2,1,6,321
18043,3,559.51,25,4,4,3,11,443
18044,10,2088.6,4,5,5,5,15,555
18045,1,189.4,45,3,2,1,6,321
18048,2,172.29,203,1,3,1,5,131
18050,1,74.4,359,1,2,1,4,121
18053,1,300.02,71,3,2,2,7,322
18055,10,6784.19,7,5,5,5,15,555
18056,1,363.65,288,1,2,2,5,122
18058,1,170.16,10,5,2,1,8,521
18059,3,306.46,23,4,4,2,10,442
18061,10,2119.41,22,4,5,5,14,455
18062,3,720.52,173,2,4,3,9,243
18064,2,814.0,133,2,3,3,8,233
18065,14,2392.83,6,5,5,5,15,555
18066,1,318.0,75,2,2,2,6,222
18067,1,396.33,40,3,2,2,7,322
18068,1,101.7,289,1,2,1,4,121
18069,5,2036.67,26,4,4,4,12,444
18071,2,453.0,258,1,3,2,6,132
18072,1,247.44,186,1,2,1,4,121
18073,12,3877.52,114,2,5,5,12,255
18074,1,489.6,374,1,2,2,5,122
18075,10,2611.75,23,4,5,5,14,455
18077,11,2633.01,8,5,5,5,15,555
18078,2,336.13,217,1,3,2,6,132
18079,4,3651.97,45,3,4,5,12,345
18080,2,1231.5,19,4,3,4,11,434
18081,3,343.45,36,3,4,2,9,342
18082,1,703.37,26,4,2,3,9,423
18084,1,90.48,16,4,2,1,7,421
18085,2,689.95,330,1,3,3,7,133
18086,1,101.34,274,1,2,1,4,121
18087,2,4055.72,98,2,3,5,10,235
18088,1,167.67,61,3,2,1,6,321
18092,11,9068.26,2,5,5,5,15,555
18093,4,2106.52,93,2,4,5,11,245
18094,7,3017.3,82,2,5,5,12,255
18095,2,580.05,313,1,3,3,7,133
18096,3,911.15,12,5,4,3,12,543
18097,6,2697.8,8,5,5,5,15,555
18099,1,168.31,127,2,2,1,5,221
18101,2,223.65,11,5,3,1,9,531
18102,60,259657.3,1,5,5,5,15,555
18104,1,754.64,37,3,2,3,8,323
18105,1,113.48,38,3,2,1,6,321
18106,1,430.7,330,1,2,2,5,122
18108,1,271.0,254,1,2,2,5,122
18109,26,8052.97,2,5,5,5,15,555
18110,1,236.3,20,4,2,1,7,421
18112,2,352.69,12,5,3,2,10,532
18113,1,76.32,369,1,2,1,4,121
18114,1,220.1,290,1,2,1,4,121
18116,8,1418.03,68,3,5,4,12,354
18117,1,320.72,26,4,2,2,8,422
18118,26,5653.82,11,5,5,5,15,555
18119,1,181.12,368,1,2,1,4,121
18120,1,111.15,214,1,2,1,4,121
18121,2,673.1,149,2,3,3,8,233
18122,6,1826.21,8,5,5,4,14,554
18123,2,589.44,24,4,3,3,10,433
18125,4,1142.99,30,4,4,4,12,444
18126,1,206.83,61,3,2,1,6,321
18127,3,348.73,19,4,4,2,10,442
18129,1,112.55,243,1,2,1,4,121
18130,3,1059.39,15,4,4,4,12,444
18133,1,931.5,212,1,2,3,6,123
18135,5,681.91,29,4,4,3,11,443
18136,3,784.33,63,3,4,3,10,343
18138,1,152.65,295,1,2,1,4,121
18139,6,8438.34,18,4,5,5,14,455
18142,2,1019.52,157,2,3,4,9,234
18143,2,1000.16,117,2,3,4,9,234
18144,12,2888.75,8,5,5,5,15,555
18145,4,2861.55,13,5,4,5,14,545
18146,2,160.35,141,2,3,1,6,231
18147,2,179.34,46,3,3,1,7,331
18149,3,612.08,51,3,4,3,10,343
18150,3,566.58,32,4,4,3,11,443
18151,2,653.35,135,2,3,3,8,233
18154,2,399.19,3,5,3,2,10,532
18155,3,371.62,75,2,4,2,8,242
18156,2,734.94,13,5,3,3,11,533
18158,2,453.4,9,5,3,2,10,532
18159,1,530.15,301,1,2,3,6,123
18160,2,638.06,57,3,3,3,9,333
18161,5,1618.69,15,4,4,4,12,444
18164,1,399.65,37,3,2,2,7,322
18165,1,302.46,177,2,2,2,6,222
18167,3,1384.86,23,4,4,4,12,444
18168,6,1169.94,176,2,5,4,11,254
18169,1,202.65,61,3,2,1,6,321
18170,3,980.31,33,4,4,4,12,444
18171,5,1231.31,59,3,4,4,11,344
18172,20,7561.68,15,4,5,5,14,455
18173,4,2106.84,87,2,4,5,11,245
18174,1,104.0,7,5,2,1,8,521
18176,1,476.35,358,1,2,2,5,122
18177,6,1341.42,31,4,5,4,13,454
18178,4,1590.81,129,2,4,4,10,244
18179,6,1793.17,9,5,5,4,14,554
18180,6,1843.75,5,5,5,4,14,554
18181,1,382.8,24,4,2,2,8,422
18183,2,632.07,227,1,3,3,7,133
18184,1,49.8,15,4,2,1,7,421
18185,1,304.25,249,1,2,2,5,122
18188,3,2001.04,15,4,4,4,12,444
18189,2,1090.24,78,2,3,4,9,234
18190,2,284.46,192,1,3,2,6,132
18191,1,207.8,262,1,2,1,4,121
18192,1,957.97,72,3,2,4,9,324
18193,1,243.76,165,2,2,1,5,221
18194,1,973.84,82,2,2,4,8,224
18196,2,689.13,95,2,3,3,8,233
18198,17,5425.56,4,5,5,5,15,555
18200,1,163.8,106,2,2,1,5,221
18202,3,1396.99,200,1,4,4,9,144
18203,1,160.42,157,2,2,1,5,221
18204,3,1993.7,71,3,4,4,11,344
18205,2,517.36,36,3,3,3,9,333
18209,1,139.1,29,4,2,1,7,421
18210,6,2621.38,2,5,5,5,15,555
18211,5,600.07,26,4,4,3,11,443
18212,1,248.42,326,1,2,1,4,121
18213,1,232.48,237,1,2,1,4,121
18215,1,299.34,89,2,2,2,6,222
18216,1,481.75,31,4,2,2,8,422
18217,2,621.75,29,4,3,3,10,433
18218,2,662.08,211,1,3,3,7,133
18219,10,2069.77,3,5,5,5,15,555
18220,1,305.28,227,1,2,2,5,122
18221,5,1041.61,22,4,4,4,12,444
18222,1,443.0,93,2,2,2,6,222
18223,14,6484.54,5,5,5,5,15,555
18224,1,158.95,264,1,2,1,4,121
18225,12,5509.12,3,5,5,5,15,555
18226,11,5228.05,44,3,5,5,13,355
18227,1,93.75,218,1,2,1,4,121
18228,2,779.9,57,3,3,3,9,333
18229,20,7276.9,12,5,5,5,15,555
18230,7,2810.2,9,5,5,5,15,555
18231,5,2083.27,192,1,4,5,10,145
18232,4,592.97,82,2,4,3,9,243
18233,1,440.0,326,1,2,2,5,122
18235,3,1796.48,72,3,4,4,11,344
18236,6,882.24,30,4,5,3,12,453
18237,5,987.1,3,5,4,4,13,544
18239,5,1561.61,219,1,4,4,9,144
18240,1,422.58,46,3,2,2,7,322
18241,17,2073.09,10,5,5,5,15,555
18242,4,2232.49,72,3,4,5,12,345
18245,7,2567.06,7,5,5,5,15,555
18246,2,596.1,24,4,3,3,10,433
18248,2,804.02,123,2,3,3,8,233
18249,1,95.34,17,4,2,1,7,421
18250,1,349.27,310,1,2,2,5,122
18251,1,4314.72,87,2,2,5,9,225
18252,2,526.67,51,3,3,3,9,333
18255,1,103.3,89,2,2,1,5,221
18257,8,2337.63,39,3,5,5,13,355
18259,3,2338.6,25,4,4,5,13,445
18260,6,2643.2,173,2,5,5,12,255
18261,2,324.24,43,3,3,2,8,332
18262,1,149.48,140,2,2,1,5,221
18263,3,1213.16,26,4,4,4,12,444
18265,2,801.51,72,3,3,3,9,333
18268,1,25.5,134,2,2,1,5,221
18269,1,168.6,366,1,2,1,4,121
18270,2,283.15,38,3,3,2,8,332
18272,6,3078.58,3,5,5,5,15,555
18273,3,204.0,2,5,4,1,10,541
18274,1,175.92,30,4,2,1,7,421
18276,1,335.86,44,3,2,2,7,322
18277,1,110.38,58,3,2,1,6,321
18278,1,173.9,74,2,2,1,5,221
18280,1,180.6,278,1,2,1,4,121
18281,1,80.82,181,1,2,1,4,121
18282,2,178.05,8,5,3,1,9,531
18283,16,2094.88,4,5,5,5,15,555
18287,3,1837.28,43,3,4,4,11,344
